team_id,team_name,team_logo,group_name,player_id,player_name,player_image,stat_name,stat_value
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,5898,Darrin Walls,https://media.api-sports.io/american-football/players/5898.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,5277,Lawrence Timmons,https://media.api-sports.io/american-football/players/5277.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,3889,Isaiah Johnson,https://media.api-sports.io/american-football/players/3889.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,5150,Mike Mitchell,https://media.api-sports.io/american-football/players/5150.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,4010,Antwione Williams,https://media.api-sports.io/american-football/players/4010.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,4734,Robert Golden,https://media.api-sports.io/american-football/players/4734.png,tfl,0
7,Detroit Lions,https://media.api-sports.io/american-football/teams/7.png,Defensive,5897,Khaseem Greene,https://media.api-sports.io/american-football/players/5897.png,tfl,1
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,5402,Steven Johnson,https://media.api-sports.io/american-football/players/5402.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,3659,Daniel McCullers,https://media.api-sports.io/american-football/players/3659.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,3294,Sean Davis,https://media.api-sports.io/american-football/players/3294.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,3565,Vince Williams,https://media.api-sports.io/american-football/players/3565.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,3188,L.J. Fort,https://media.api-sports.io/american-football/players/3188.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Defensive,4639,Doran Grant,https://media.api-sports.io/american-football/players/4639.png,tfl,0
22,Pittsburgh Steelers,https://media.api-sports.io/american-football/teams/22.png,Kicking,1630,Chris Boswell,https://media.api-sports.io/american-football/players/1630.png,pct,100.0
